term,weighted_tf
마그네슘,79.88119801973025
칼슘,29.047708370811005
예전,14.523854185405503
저녁,14.523854185405503
이완,14.523854185405503
사실,14.523854185405503
긴장,14.523854185405503
새벽,14.523854185405503
낫다,7.261927092702751
딱하다,7.261927092702751
팔다,7.261927092702751
꾸르륵,7.261927092702751
편안하다,7.261927092702751
편안,7.261927092702751
