token1,token2,co_docs,PMI,NPMI,PHI,src_node_df,src_node_tf,src_node_cluster,src_node_centrality,src_node_svd_c1,src_node_rank,dst_node_df,dst_node_tf,dst_node_cluster,dst_node_centrality,dst_node_svd_c1,dst_node_rank
food,레시피밑반찬,6,4.329720669647099,0.848480609295172,0.6769380464972976,13,13,9,11.813923793502944,0.23357399731229614,0.12840256244058157,6,6,9,13.996764674629073,0.08170409637242194,-0.07297635631384065
food,일주일반찬,6,4.329720669647099,0.848480609295172,0.6769380464972976,13,13,9,11.813923793502944,0.23357399731229614,0.12840256244058157,6,6,9,13.996764674629073,0.08170409637242194,-0.07297635631384065
food,요리영상,6,4.329720669647099,0.848480609295172,0.6769380464972976,13,13,9,11.813923793502944,0.23357399731229614,0.12840256244058157,6,6,9,13.996764674629073,0.08170409637242194,-0.07297635631384065
밑반찬,요리영상,6,4.329720669647099,0.848480609295172,0.6769380464972976,13,14,9,11.841003869075447,0.20920932495243189,0.13171324041865137,6,6,9,13.996764674629073,0.08170409637242194,-0.07297635631384065
밑반찬,cookstagram,6,4.329720669647099,0.848480609295172,0.6769380464972976,13,14,9,11.841003869075447,0.20920932495243189,0.13171324041865137,6,6,9,13.996764674629073,0.08170409637242194,-0.07297635631384065
밑반찬,밑반찬레시피,6,4.329720669647099,0.848480609295172,0.6769380464972976,13,14,9,11.841003869075447,0.20920932495243189,0.13171324041865137,6,6,9,13.996764674629073,0.08170409637242194,-0.07297635631384065
koreanfood,cook,8,4.068836795582197,0.8449935029219491,0.6850909638376249,15,15,9,11.547284003476404,0.23075335294905927,0.18963822637121563,9,9,9,13.099957147752342,0.26150098931262766,0.06867742909605914
cooking,recipe,6,4.304402861975043,0.8435191647774696,0.6678484638687093,10,10,9,12.677536788318996,0.20031505350272272,0.05169002387977453,8,8,9,13.240857195085683,0.1928866719408141,0.006448939773308862
직장인점심,집밥요리,15,3.5227870432766815,0.8414394378678963,0.7115073736704893,23,23,0,11.204148867551634,0.3583491550466824,0.5487938507304948,19,19,0,12.25142049464444,0.4112371543894069,0.48386740485410557
직장인점심,집밥메뉴,15,3.5227870432766815,0.8414394378678963,0.7115073736704893,23,23,0,11.204148867551634,0.3583491550466824,0.5487938507304948,19,19,0,12.018496360166031,0.39147053705694246,0.4585445389263604
집밥도시락,한식도시락,13,3.6306737764955312,0.838546881713771,0.6994531746324939,20,21,0,11.782917689866869,0.42291811464232104,0.5097131063368555,17,17,0,12.432333446154226,0.3869215113630196,0.4041959507379918
식단일기,다이어터,7,4.140099813981297,0.8365933902246535,0.6638600096340027,11,11,7,19.99210186646014,0.5473816068220907,0.7618689085033818,10,11,7,22.26045724436865,0.47285457451176466,0.8579576720285245
점메추,신혼,5,4.409763373606731,0.8343556664700394,0.6428611920958077,10,10,8,20.982080347138332,0.4614609716205375,0.7509352122106411,6,6,8,23.777360231386666,0.4590024207701009,0.7825600191922111
점메추,단백질식단,5,4.409763373606731,0.8343556664700394,0.6428611920958077,10,10,8,20.982080347138332,0.4614609716205375,0.7509352122106411,6,11,8,24.01867594722771,0.4625910363790372,0.8640637055986686
집밥레시피,단백질식단,5,4.409763373606731,0.8343556664700394,0.6428611920958077,10,10,4,29.37201989388393,0.9999999999999571,1.5834545386983518,6,11,8,24.01867594722771,0.4625910363790372,0.8640637055986686
다이어터,바프식단,5,4.409763373606731,0.8343556664700394,0.6428611920958077,10,11,7,22.26045724436865,0.47285457451176466,0.8579576720285245,6,6,7,23.048910945171727,0.5211627159120158,0.7602680206495984
집밥레시피,신혼,5,4.409763373606731,0.8343556664700394,0.6428611920958077,10,10,4,29.37201989388393,0.9999999999999571,1.5834545386983518,6,6,8,23.777360231386666,0.4590024207701009,0.7825600191922111
다이어트레시피,재료는,11,3.7318836775592477,0.8299022902644158,0.6771790984377818,20,20,7,9.417235737606395,0.4656432929607608,0.35167138665688064,13,13,4,12.25911479713851,0.4626313066271431,0.2645937564515714
직장인점심,집밥도시락,15,3.4714937490005924,0.8291877178031148,0.6927393898398329,23,23,0,11.204148867551634,0.3583491550466824,0.5487938507304948,20,21,0,11.782917689866869,0.42291811464232104,0.5097131063368555
직장인점심시간,오도완,6,4.209092683277728,0.8248415537574216,0.6362222218258926,11,11,1,10.53023454283939,0.2403582864309496,-0.03917622957271297,8,8,1,8.674596031406379,0.21367720014999167,-0.30258465522047306
레시피,도먹걸,12,3.636573498371913,0.824664086735071,0.6744710835933223,26,33,4,23.131343883108837,0.8286791024171124,1.806720317262422,12,35,6,7.872136638883447,0.23402746826662676,0.10293114705153972
레시피,집밥그램,12,3.636573498371913,0.824664086735071,0.6744710835933223,26,33,4,23.131343883108837,0.8286791024171124,1.806720317262422,12,12,6,7.872136638883447,0.23402746826662676,-0.18696383324512642
koreanfood,cooking,8,3.963476280645977,0.8231128143963535,0.6490100901158362,15,15,9,11.547284003476404,0.23075335294905927,0.18963822637121563,10,10,9,12.677536788318996,0.20031505350272272,0.05169002387977453
100g,저당파로밥,5,4.34522485348392,0.8221445622887247,0.6219356486210418,8,10,5,14.515088464040437,0.3481041094277316,0.19179773226284932,8,8,5,20.324695318798568,0.40617706094792366,0.5985642983639637
koreanfood,일주일반찬,6,4.186619827671672,0.8204376248040135,0.6295476751044019,15,15,9,11.547284003476404,0.23075335294905927,0.18963822637121563,6,6,9,13.996764674629073,0.08170409637242194,-0.07297635631384065
koreanfood,요리영상,6,4.186619827671672,0.8204376248040135,0.6295476751044019,15,15,9,11.547284003476404,0.23075335294905927,0.18963822637121563,6,6,9,13.996764674629073,0.08170409637242194,-0.07297635631384065
koreanfood,cookstagram,6,4.186619827671672,0.8204376248040135,0.6295476751044019,15,15,9,11.547284003476404,0.23075335294905927,0.18963822637121563,6,6,9,13.996764674629073,0.08170409637242194,-0.07297635631384065
koreanfood,레시피밑반찬,6,4.186619827671672,0.8204376248040135,0.6295476751044019,15,15,9,11.547284003476404,0.23075335294905927,0.18963822637121563,6,6,9,13.996764674629073,0.08170409637242194,-0.07297635631384065
koreanfood,밑반찬레시피,6,4.186619827671672,0.8204376248040135,0.6295476751044019,15,15,9,11.547284003476404,0.23075335294905927,0.18963822637121563,6,6,9,13.996764674629073,0.08170409637242194,-0.07297635631384065
간식,근육,5,4.32972066718213,0.8192110702622976,0.6176423412675501,13,14,8,19.34139922305634,0.6527454490452729,0.8585675475090659,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
간식,단백질함량,5,4.32972066718213,0.8192110702622976,0.6176423412675501,13,14,8,19.34139922305634,0.6527454490452729,0.8585675475090659,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
간식,냥집사,5,4.32972066718213,0.8192110702622976,0.6176423412675501,13,14,8,19.34139922305634,0.6527454490452729,0.8585675475090659,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
간식,쉐이크도시락,5,4.32972066718213,0.8192110702622976,0.6176423412675501,13,14,8,19.34139922305634,0.6527454490452729,0.8585675475090659,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
밑반찬,예쁜상차림kimchi,5,4.32972066718213,0.8192110702622976,0.6176423412675501,13,14,9,11.841003869075447,0.20920932495243189,0.13171324041865137,5,5,9,13.157609538066396,0.07420310470620674,-0.17553125127278157
간식,근육량늘리기,5,4.32972066718213,0.8192110702622976,0.6176423412675501,13,14,8,19.34139922305634,0.6527454490452729,0.8585675475090659,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
간식,영양성분,5,4.32972066718213,0.8192110702622976,0.6176423412675501,13,14,8,19.34139922305634,0.6527454490452729,0.8585675475090659,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
간식,추천메뉴,5,4.32972066718213,0.8192110702622976,0.6176423412675501,13,14,8,19.34139922305634,0.6527454490452729,0.8585675475090659,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
food,예쁜상차림kimchi,5,4.32972066718213,0.8192110702622976,0.6176423412675501,13,13,9,11.813923793502944,0.23357399731229614,0.12840256244058157,5,5,9,13.157609538066396,0.07420310470620674,-0.17553125127278157
food,yummyfood,5,4.32972066718213,0.8192110702622976,0.6176423412675501,13,13,9,11.813923793502944,0.23357399731229614,0.12840256244058157,5,5,9,13.157609538066396,0.07420310470620674,-0.17553125127278157
밑반찬,yummyfood,5,4.32972066718213,0.8192110702622976,0.6176423412675501,13,14,9,11.841003869075447,0.20920932495243189,0.13171324041865137,5,5,9,13.157609538066396,0.07420310470620674,-0.17553125127278157
밍키식단,100g,7,4.053088437729674,0.8190109295311618,0.6353173376528568,15,15,5,19.651079926473408,0.5003552646519056,0.8787588684955947,8,10,5,14.515088464040437,0.3481041094277316,0.19179773226284932
직장인점심도시락,직장인점심시간,10,3.754837417787252,0.8176759493047584,0.6531493790243537,21,21,1,8.602605678764055,0.2363983412777787,0.23018579655119886,11,11,1,10.53023454283939,0.2403582864309496,-0.03917622957271297
식단도시락,신혼,5,4.31445319527842,0.8163223661264306,0.6125032454890016,11,11,8,20.326647232593295,0.6656294265139555,0.8394819510343219,6,6,8,23.777360231386666,0.4590024207701009,0.7825600191922111
쿡스타그램,자취일기,5,4.31445319527842,0.8163223661264306,0.6125032454890016,11,11,1,9.686629429675301,0.306967525450831,-0.06746039370536949,6,6,1,8.299956800848426,0.2005517841891013,-0.41587948354207993
식단도시락,단백질식단,5,4.31445319527842,0.8163223661264306,0.6125032454890016,11,11,8,20.326647232593295,0.6656294265139555,0.8394819510343219,6,11,8,24.01867594722771,0.4625910363790372,0.8640637055986686
lover,foodfoodphotography,14,3.4606828327742063,0.8132043653425781,0.6661249442872691,31,31,6,10.63213147513519,0.005098427875892098,0.6712848064647169,14,14,6,4.085001745131738,0.0008255563337572586,-0.4770828238111706
lover,lunchfoodstagram,14,3.4606828327742063,0.8132043653425781,0.6661249442872691,31,31,6,10.63213147513519,0.005098427875892098,0.6712848064647169,14,14,6,4.085001745131738,0.0008255563337572586,-0.4770828238111706
lover,instafoodobentagram,14,3.4606828327742063,0.8132043653425781,0.6661249442872691,31,31,6,10.63213147513519,0.005098427875892098,0.6712848064647169,14,14,6,4.085001745131738,0.0008255563337572586,-0.4770828238111706
레시피,domukgirl,11,3.6365734980955415,0.8087070593685336,0.6454259959649434,26,33,4,23.131343883108837,0.8286791024171124,1.806720317262422,11,11,6,6.724415304122401,0.21310567689591697,-0.3172063732730134
레시피,클릭도시락,11,3.6365734980955415,0.8087070593685336,0.6454259959649434,26,33,4,23.131343883108837,0.8286791024171124,1.806720317262422,11,11,6,6.724415304122401,0.21310567689591697,-0.3172063732730134
식사기록,100g,6,4.122081307210607,0.8077902308167527,0.6086129794709814,12,12,5,20.255595548065635,0.4763973785102491,0.7882387401808284,8,10,5,14.515088464040437,0.3481041094277316,0.19179773226284932
레시피,재료는,12,3.5565307909385564,0.806512839068859,0.6468816731346377,26,33,4,23.131343883108837,0.8286791024171124,1.806720317262422,13,13,4,12.25911479713851,0.4626313066271431,0.2645937564515714
레시피,반찬스타그램,12,3.5565307909385564,0.806512839068859,0.6468816731346377,26,33,4,23.131343883108837,0.8286791024171124,1.806720317262422,13,13,6,8.049346398590949,0.23659708175315372,-0.13285448428964736
직장인점심,한식도시락,13,3.490911834494095,0.8062672146706228,0.6505903504955749,23,23,0,11.204148867551634,0.3583491550466824,0.5487938507304948,17,17,0,12.432333446154226,0.3869215113630196,0.4041959507379918
characterfood,snoopy,7,3.9885499170994825,0.8059695773415938,0.614734799386987,16,16,6,4.771231166056057,3.4617966292782854e-05,-0.34843642351962556,8,8,6,4.671131195937153,9.701917887189935e-05,-0.6799235592847225
characterfood,peanuts,7,3.9885499170994825,0.8059695773415938,0.614734799386987,16,16,6,4.771231166056057,3.4617966292782854e-05,-0.34843642351962556,8,8,6,4.671131195937153,9.701917887189935e-05,-0.6799235592847225
도시락일기,쿡스타그램,8,3.868166101432058,0.8033193239605778,0.6179248486366896,15,15,1,9.643435236329191,0.2836292781955203,0.08108044194600164,11,11,1,9.686629429675301,0.306967525450831,-0.06746039370536949
모두들,주세요지니벤또,5,4.227441819518802,0.7998592527433165,0.5857027296609147,9,9,6,7.138353538963913,0.28941293455023037,-0.3344369548438292,8,8,6,7.652305777521388,0.19872668163923657,-0.38076903320534655
단백질,단백질식단,5,4.227441819518802,0.7998592527433165,0.5860048491813599,12,13,8,18.382584011029337,0.6091721085918527,0.7311080087373276,6,11,8,24.01867594722771,0.4625910363790372,0.8640637055986686
따라,부터,5,4.227441819518802,0.7998592527433165,0.5860048491813599,12,13,6,12.302948425666726,0.255339248679532,0.14454782244819037,6,6,6,3.8751485153437852,0.10543628433167251,-0.7682421660219242
diet,밀프랩,6,4.081259313096256,0.7997904837010544,0.5959058341862844,10,10,7,16.27565740264093,0.38163657734001233,0.38594324634183935,10,10,7,22.65615847833499,0.49449499293054866,0.8828929606011993
요리레시피,예쁜도시락,8,3.850147596034809,0.7995773404999557,0.6121442079014501,14,14,6,11.403517998949228,0.2589065448379871,0.15196313506412473,12,12,6,8.582187518284279,0.19133111515186188,-0.1570219950262316
koreanfood,예쁜상차림kimchi,5,4.1866198255397515,0.7921354682434764,0.5744030816453424,15,15,9,11.547284003476404,0.23075335294905927,0.18963822637121563,5,5,9,13.157609538066396,0.07420310470620674,-0.17553125127278157
koreanfood,yummyfood,5,4.1866198255397515,0.7921354682434764,0.5744030816453424,15,15,9,11.547284003476404,0.23075335294905927,0.18963822637121563,5,5,9,13.157609538066396,0.07420310470620674,-0.17553125127278157
밑반찬,recipe,6,4.042038600317654,0.7921045342335358,0.5842331866727055,13,14,9,11.841003869075447,0.20920932495243189,0.13171324041865137,8,8,9,13.240857195085683,0.1928866719408141,0.006448939773308862
food,recipe,6,4.042038600317654,0.7921045342335358,0.5842331866727055,13,13,9,11.813923793502944,0.23357399731229614,0.12840256244058157,8,8,9,13.240857195085683,0.1928866719408141,0.006448939773308862
식단일기,운동하는여자,5,4.160302517559753,0.7871560638675473,0.566075294540205,11,11,7,19.99210186646014,0.5473816068220907,0.7618689085033818,7,7,7,24.299526236366624,0.5035174486582382,0.8799879129678249
직장인점심시간,벤또,5,4.160302517559753,0.7871560638675473,0.566075294540205,11,11,1,10.53023454283939,0.2403582864309496,-0.03917622957271297,7,7,1,6.678587813586962,0.2444160837522085,-0.4682989995809103
간식,신혼,5,4.147399112886045,0.7847146564961901,0.5626091875149511,13,14,8,19.34139922305634,0.6527454490452729,0.8585675475090659,6,6,8,23.777360231386666,0.4590024207701009,0.7825600191922111
간식,단백질식단,5,4.147399112886045,0.7847146564961901,0.5626091875149511,13,14,8,19.34139922305634,0.6527454490452729,0.8585675475090659,6,11,8,24.01867594722771,0.4625910363790372,0.8640637055986686
식단일기,밀프랩,6,3.9859491341775386,0.7811128726376192,0.5674885094856337,11,11,7,19.99210186646014,0.5473816068220907,0.7618689085033818,10,10,7,22.65615847833499,0.49449499293054866,0.8828929606011993
집밥레시피,단백질도시락,5,4.122081305213988,0.7799243640237616,0.5550161403770256,10,10,4,29.37201989388393,0.9999999999999571,1.5834545386983518,8,8,8,22.288452926688173,0.5529669476277428,0.8029432241221758
점메추,단백질도시락,5,4.122081305213988,0.7799243640237616,0.5550161403770256,10,10,8,20.982080347138332,0.4614609716205375,0.7509352122106411,8,8,8,22.288452926688173,0.5529669476277428,0.8029432241221758
도시락싸기,요리레시피,12,3.4083148470281444,0.772901978163895,0.598787302116395,28,28,6,12.37841206156507,0.22985114000141244,0.7745743400472503,14,14,6,11.403517998949228,0.2589065448379871,0.15196313506412473
밑반찬,cook,6,3.9242555657020497,0.7690229941988924,0.5498704576155907,13,14,9,11.841003869075447,0.20920932495243189,0.13171324041865137,9,9,9,13.099957147752342,0.26150098931262766,0.06867742909605914
food,cook,6,3.9242555657020497,0.7690229941988924,0.5498704576155907,13,13,9,11.813923793502944,0.23357399731229614,0.12840256244058157,9,9,9,13.099957147752342,0.26150098931262766,0.06867742909605914
obento,mamagirl,7,3.803627579890393,0.7686021678671715,0.5597425196567509,22,22,6,9.91992306778766,0.062465656723541235,0.28282742130731614,7,7,6,5.528774262185343,0.0027855444160232255,-0.6594206254439394
obento,instagood,7,3.803627579890393,0.7686021678671715,0.5597425196567509,22,22,6,9.91992306778766,0.062465656723541235,0.28282742130731614,7,7,6,5.528774262185343,0.0027855444160232255,-0.6594206254439394
도시락일기,오도완,6,3.898937757925916,0.7640615496607941,0.5429534825544079,15,15,1,9.643435236329191,0.2836292781955203,0.08108044194600164,8,8,1,8.674596031406379,0.21367720014999167,-0.30258465522047306
koreanfood,recipe,6,3.898937757925916,0.7640615496607941,0.5429534825544079,15,15,9,11.547284003476404,0.23075335294905927,0.18963822637121563,8,8,9,13.240857195085683,0.1928866719408141,0.006448939773308862
식단공유,100g,5,4.026771126516674,0.7618910636103349,0.5285857232070794,11,11,5,19.985702650496897,0.44887051468628797,0.7162084003488233,8,10,5,14.515088464040437,0.3481041094277316,0.19179773226284932
쿡스타그램,오도완,5,4.026771126516674,0.7618910636103349,0.5285857232070794,11,11,1,9.686629429675301,0.306967525450831,-0.06746039370536949,8,8,1,8.674596031406379,0.21367720014999167,-0.30258465522047306
식단도시락,단백질도시락,5,4.026771126516674,0.7618910636103349,0.5285857232070794,11,11,8,20.326647232593295,0.6656294265139555,0.8394819510343219,8,8,8,22.288452926688173,0.5529669476277428,0.8029432241221758
characterfood,wpdelijapan,7,3.7654063673074116,0.7608787758597347,0.5478006459182622,16,16,6,4.771231166056057,3.4617966292782854e-05,-0.34843642351962556,10,10,6,4.478486375876216,0.0006288067637471433,-0.6119867830163561
도시락일기,자취일기,5,4.004298270910617,0.7576390544143538,0.5230038556037083,15,15,1,9.643435236329191,0.2836292781955203,0.08108044194600164,6,6,1,8.299956800848426,0.2005517841891013,-0.41587948354207993
도시락스타그램,집밥그램,12,3.3393219757068677,0.757256496711406,0.5785924565436632,35,35,1,7.622002636992966,0.3236257953238776,0.7697379978444041,12,12,6,7.872136638883447,0.23402746826662676,-0.18696383324512642
도시락스타그램,도먹걸,12,3.3393219757068677,0.757256496711406,0.5785924565436632,35,35,1,7.622002636992966,0.3236257953238776,0.7697379978444041,12,35,6,7.872136638883447,0.23402746826662676,0.10293114705153972
직장인점심도시락,자취일기,6,3.850147594143059,0.7545003074808305,0.5304201784898792,21,21,1,8.602605678764055,0.2363983412777787,0.23018579655119886,6,6,1,8.299956800848426,0.2005517841891013,-0.41587948354207993
characterfood,happykbaglecafe,6,3.8343992372957243,0.7514141556403902,0.5252578421542845,16,16,6,4.771231166056057,3.4617966292782854e-05,-0.34843642351962556,8,8,6,4.812072255133592,9.29724793835865e-05,-0.6700923333134335
직장인점심도시락,도시락일기,10,3.444682490607994,0.7501347494350981,0.5555891025834871,21,21,1,8.602605678764055,0.2363983412777787,0.23018579655119886,15,15,1,9.643435236329191,0.2836292781955203,0.08108044194600164
food,cooking,6,3.8188950508768467,0.7483758530469835,0.5207510049631489,13,13,9,11.813923793502944,0.23357399731229614,0.12840256244058157,10,10,9,12.677536788318996,0.20031505350272272,0.05169002387977453
간식,집밥레시피,6,3.8188950508768467,0.7483758530469835,0.5207510049631489,13,14,8,19.34139922305634,0.6527454490452729,0.8585675475090659,10,10,4,29.37201989388393,0.9999999999999571,1.5834545386983518
밑반찬,cooking,6,3.8188950508768467,0.7483758530469835,0.5207510049631489,13,14,9,11.841003869075447,0.20920932495243189,0.13171324041865137,10,10,9,12.677536788318996,0.20031505350272272,0.05169002387977453
도시락스타그램,직장인점심시간,11,3.339321975503486,0.7426037880186952,0.5536762384726116,35,35,1,7.622002636992966,0.3236257953238776,0.7697379978444041,11,11,1,10.53023454283939,0.2403582864309496,-0.03917622957271297
도시락스타그램,클릭도시락,11,3.339321975503486,0.7426037880186952,0.5536762384726116,35,35,1,7.622002636992966,0.3236257953238776,0.7697379978444041,11,11,6,6.724415304122401,0.21310567689591697,-0.3172063732730134
도시락스타그램,domukgirl,11,3.339321975503486,0.7426037880186952,0.5536762384726116,35,35,1,7.622002636992966,0.3236257953238776,0.7697379978444041,11,11,6,6.724415304122401,0.21310567689591697,-0.3172063732730134
도시락싸기,주세요지니벤또,8,3.562465525032684,0.739833120439848,0.5290344279390914,28,28,6,12.37841206156507,0.22985114000141244,0.7745743400472503,8,8,6,7.652305777521388,0.19872668163923657,-0.38076903320534655
도시락스타그램,반찬스타그램,12,3.259279268211751,0.7391052490311887,0.5544749647646614,35,35,1,7.622002636992966,0.3236257953238776,0.7697379978444041,13,13,6,8.049346398590949,0.23659708175315372,-0.13285448428964736
집밥레시피,점메추,5,3.898937756335201,0.7377041656435992,0.4948822927328556,10,10,4,29.37201989388393,0.9999999999999571,1.5834545386983518,10,10,8,20.982080347138332,0.4614609716205375,0.7509352122106411
다이어터,diet,5,3.898937756335201,0.7377041656435992,0.4948822927328556,10,11,7,22.26045724436865,0.47285457451176466,0.8579576720285245,10,10,7,16.27565740264093,0.38163657734001233,0.38594324634183935
lover,Lunchbox,12,3.2375392816213884,0.7341752823482108,0.5474135489652328,31,31,6,10.63213147513519,0.005098427875892098,0.6712848064647169,15,15,6,7.093886624993859,0.04154636032383918,-0.2079046108561698
자취요리,자취일기,5,3.8791351292300345,0.7339573808988488,0.4905647501008786,17,17,4,24.75202953277391,0.7194328749442314,1.4163225648156281,6,6,1,8.299956800848426,0.2005517841891013,-0.41587948354207993
직장인점심도시락,쿡스타그램,8,3.5316938664977173,0.733442632729844,0.519388939747035,21,21,1,8.602605678764055,0.2363983412777787,0.23018579655119886,11,11,1,9.686629429675301,0.306967525450831,-0.06746039370536949
도시락반찬,주세요지니벤또,8,3.527374205371378,0.7325455494183325,0.5195620278517861,29,29,6,12.280659753441707,0.2795935021855125,0.831151391569424,8,8,6,7.652305777521388,0.19872668163923657,-0.38076903320534655
간식,단백질도시락,5,3.8597170435565995,0.7302833538726822,0.4851204064654246,13,14,8,19.34139922305634,0.6527454490452729,0.8585675475090659,8,8,8,22.288452926688173,0.5529669476277428,0.8029432241221758
자취요리,직장인점심시간,7,3.6094715665657486,0.7293689018306292,0.505204172670304,17,17,4,24.75202953277391,0.7194328749442314,1.4163225648156281,11,11,1,10.53023454283939,0.2403582864309496,-0.03917622957271297
10월,23일,10,3.339321975259428,0.7271908107711315,0.5276393421008814,35,37,5,12.258972386280831,0.44608371875570957,1.1746603488028304,10,10,8,7.493620866626172,0.3142780261692106,-0.2576719526407095
예쁜도시락,모두들,5,3.8219767159206794,0.723142640516965,0.47565677373789234,12,12,6,8.582187518284279,0.19133111515186188,-0.1570219950262316,9,9,6,7.138353538963913,0.28941293455023037,-0.3344369548438292
식단도시락,집밥레시피,5,3.803627577416484,0.7196708651882817,0.47111700933726475,11,11,8,20.326647232593295,0.6656294265139555,0.8394819510343219,10,10,4,29.37201989388393,0.9999999999999571,1.5834545386983518
식단도시락,점메추,5,3.803627577416484,0.7196708651882817,0.47111700933726475,11,11,8,20.326647232593295,0.6656294265139555,0.8394819510343219,10,10,8,20.982080347138332,0.4614609716205375,0.7509352122106411
식단기록,100g,5,3.78560907207195,0.7162616477854812,0.4669393608940618,14,14,5,19.260838587334355,0.4860336901636399,0.8043930249878081,8,10,5,14.515088464040437,0.3481041094277316,0.19179773226284932
식단,다이어터,10,3.283752124255068,0.7150895862394203,0.5126413795125128,37,46,7,16.082279900794575,0.7500570642903653,1.7502802113952356,10,11,7,22.26045724436865,0.47285457451176466,0.8579576720285245
식단,diet,10,3.283752124255068,0.7150895862394203,0.5126413795125128,37,46,7,16.082279900794575,0.7500570642903653,1.7502802113952356,10,10,7,16.27565740264093,0.38163657734001233,0.38594324634183935
레시피,다이어트레시피,12,3.1257478758548567,0.708824397075973,0.5151376091550536,26,33,4,23.131343883108837,0.8286791024171124,1.806720317262422,20,20,7,9.417235737606395,0.4656432929607608,0.35167138665688064
도시락스타그램,재료는,11,3.1722678912295983,0.7054540322611423,0.5064227397912028,35,35,1,7.622002636992966,0.3236257953238776,0.7697379978444041,13,13,4,12.25911479713851,0.4626313066271431,0.2645937564515714
재료,안주,5,3.716616201164861,0.7032077517120772,0.4512923042638164,20,20,4,24.14075712052339,0.8738373976168942,1.566242933288669,6,10,4,34.230892851044864,0.8200580230508792,1.7280069535442655
아침,냥집사,5,3.716616201164861,0.7032077517120772,0.4519982787487728,24,24,8,16.673259988625826,0.6506010006583874,1.1050617772475402,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
아침,추천메뉴,5,3.716616201164861,0.7032077517120772,0.4519982787487728,24,24,8,16.673259988625826,0.6506010006583874,1.1050617772475402,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
아침,근육,5,3.716616201164861,0.7032077517120772,0.4519982787487728,24,24,8,16.673259988625826,0.6506010006583874,1.1050617772475402,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
아침,근육량늘리기,5,3.716616201164861,0.7032077517120772,0.4519982787487728,24,24,8,16.673259988625826,0.6506010006583874,1.1050617772475402,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
아침,영양성분,5,3.716616201164861,0.7032077517120772,0.4519982787487728,24,24,8,16.673259988625826,0.6506010006583874,1.1050617772475402,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
아침,단백질함량,5,3.716616201164861,0.7032077517120772,0.4519982787487728,24,24,8,16.673259988625826,0.6506010006583874,1.1050617772475402,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
아침,쉐이크도시락,5,3.716616201164861,0.7032077517120772,0.4519982787487728,24,24,8,16.673259988625826,0.6506010006583874,1.1050617772475402,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
도시락기록,직장인점심시간,11,3.1570004191312497,0.702058827277354,0.5035732971214523,42,42,1,7.176815309814925,0.256370817341552,0.9917757183374951,11,11,1,10.53023454283939,0.2403582864309496,-0.03917622957271297
요리,주세요지니벤또,8,3.3683095113591914,0.6995118742582715,0.478586715493473,34,36,4,19.336422996972193,0.7061322706240964,1.747224350578725,8,8,6,7.652305777521388,0.19872668163923657,-0.38076903320534655
lover,instagood,7,3.4606828306000774,0.6993030390153411,0.46933623096438276,31,31,6,10.63213147513519,0.005098427875892098,0.6712848064647169,7,7,6,5.528774262185343,0.0027855444160232255,-0.6594206254439394
닭가슴살,운동하는여자,7,3.4606828306000774,0.6993030390153411,0.46933623096438276,31,63,7,16.542819965411606,0.9353640349390074,1.9139579207906599,7,7,7,24.299526236366624,0.5035174486582382,0.8799879129678249
닭가슴살,동물복지닭가슴살,7,3.4606828306000774,0.6993030390153411,0.46933623096438276,31,63,7,16.542819965411606,0.9353640349390074,1.9139579207906599,7,7,3,14.45694572439357,0.7144118113105136,0.2900922926258205
닭가슴살,큐브닭가슴살요리,7,3.4606828306000774,0.6993030390153411,0.46933623096438276,31,63,7,16.542819965411606,0.9353640349390074,1.9139579207906599,7,7,3,14.456945724393572,0.7144118113105136,0.2900922926258206
닭가슴살,닭가슴살요리,7,3.4606828306000774,0.6993030390153411,0.46933623096438276,31,63,7,16.542819965411606,0.9353640349390074,1.9139579207906599,7,7,3,14.45694572439357,0.7144118113105136,0.2900922926258205
lover,mamagirl,7,3.4606828306000774,0.6993030390153411,0.46933623096438276,31,31,6,10.63213147513519,0.005098427875892098,0.6712848064647169,7,7,6,5.528774262185343,0.0027855444160232255,-0.6594206254439394
직장인점심도시락,오도완,6,3.5624655236241525,0.6981242321860994,0.4564942458471297,21,21,1,8.602605678764055,0.2363983412777787,0.23018579655119886,8,8,1,8.674596031406379,0.21367720014999167,-0.30258465522047306
밑반찬,food,6,3.5565307881386494,0.6969612222912474,0.4543516032222397,13,14,9,11.841003869075447,0.20920932495243189,0.13171324041865137,13,13,9,11.813923793502944,0.23357399731229614,0.12840256244058157
