token1,token2,co_docs,PMI,NPMI,PHI
큐브닭가슴살,닭요리,5,4.925642054126152,0.9310730656081045,0.8323191345503718
IFF,닭요리,5,4.925642054126152,0.9310730656081045,0.8323191345503718
cooking,cook,8,4.479354967824399,0.9292724723596898,0.8417721368804769
회사도시락,도시락싸는아내,7,4.597138000374485,0.927999914261794,0.835384953362561
식단기록,식사기록,11,4.173654394912643,0.9271021790357551,0.8466987011510309
재료는,반찬스타그램,11,4.167719659427488,0.9257838844000049,0.8441109452345407
cook,recipe,7,4.56896712379829,0.9223132085232978,0.8234601640858156
한식도시락,집밥일기,13,3.99240178701652,0.9210173396591947,0.8402429506346474
cook,레시피밑반찬,6,4.702498511890579,0.9206209842620812,0.8152534999009471
cook,요리영상,6,4.702498511890579,0.9206209842620812,0.8152534999009471
cook,일주일반찬,6,4.702498511890579,0.9206209842620812,0.8152534999009471
cook,밑반찬레시피,6,4.702498511890579,0.9206209842620812,0.8152534999009471
cook,cookstagram,6,4.702498511890579,0.9206209842620812,0.8152534999009471
집밥요리,집밥메뉴,16,3.783433868527834,0.9167217530628905,0.8390220154703305
식사기록,저당파로밥,8,4.414816447370206,0.9158835199556714,0.8148353450645077
예쁜도시락,주세요지니벤또,8,4.414816447370206,0.9158835199556714,0.8148353450645077
Lunchbox,lunchfoodstagram,12,4.037522221752052,0.914539089155444,0.8255373612914509
Lunchbox,instafoodobentagram,12,4.037522221752052,0.914539089155444,0.8255373612914509
Lunchbox,foodfoodphotography,12,4.037522221752052,0.914539089155444,0.8255373612914509
동물복지,동물복지닭가슴살,6,4.666130868370541,0.9135011913077502,0.8002907493846142
동물복지,닭가슴살요리,6,4.666130868370541,0.9135011913077502,0.8002907493846142
동물복지,큐브닭가슴살요리,6,4.666130868370541,0.9135011913077502,0.8002907493846142
동물복지,동물복지IFF큐브닭가슴살,5,4.820281541201837,0.9111572181542058,0.7893670274032021
recipe,예쁜상차림kimchi,5,4.820281541201837,0.9111572181542058,0.7893670274032021
recipe,yummyfood,5,4.820281541201837,0.9111572181542058,0.7893670274032021
동물복지,하림닭가슴살,5,4.820281541201837,0.9111572181542058,0.7893670274032021
동물복지,닭가슴살레시피,5,4.820281541201837,0.9111572181542058,0.7893670274032021
instafood,instagood,7,4.501827821848165,0.9087601530248035,0.7961026432257287
instafood,mamagirl,7,4.501827821848165,0.9087601530248035,0.7961026432257287
큐브닭가슴살요리,닭요리,5,4.77149137820391,0.9019346221687861,0.7700293990699771
닭가슴살요리,닭요리,5,4.77149137820391,0.9019346221687861,0.7700293990699771
큐브닭가슴살요리,닭가슴살도시락,5,4.77149137820391,0.9019346221687861,0.7700293990699771
동물복지닭가슴살,닭요리,5,4.77149137820391,0.9019346221687861,0.7700293990699771
동물복지닭가슴살,닭가슴살도시락,5,4.77149137820391,0.9019346221687861,0.7700293990699771
운동하는여자,바프식단,5,4.77149137820391,0.9019346221687861,0.7700293990699771
닭가슴살요리,닭가슴살도시락,5,4.77149137820391,0.9019346221687861,0.7700293990699771
cooking,밑반찬레시피,6,4.597137998055094,0.8999942685482283,0.7730238825035695
밀프랩,바프식단,6,4.597137998055094,0.8999942685482283,0.7730238825035695
cooking,cookstagram,6,4.597137998055094,0.8999942685482283,0.7730238825035695
cooking,일주일반찬,6,4.597137998055094,0.8999942685482283,0.7730238825035695
cooking,요리영상,6,4.597137998055094,0.8999942685482283,0.7730238825035695
