token1,token2,co_docs,PMI,NPMI,PHI
운동하는여자,바프식단,5,4.766438310587114,0.9018408645508666,0.7700218149224937
큐브닭가슴살요리,닭요리,5,4.766438310587114,0.9018408645508666,0.7700218149224937
닭가슴살요리,닭가슴살도시락,5,4.766438310587114,0.9018408645508666,0.7700218149224937
동물복지닭가슴살,닭가슴살도시락,5,4.766438310587114,0.9018408645508666,0.7700218149224937
동물복지닭가슴살,닭요리,5,4.766438310587114,0.9018408645508666,0.7700218149224937
닭가슴살요리,닭요리,5,4.766438310587114,0.9018408645508666,0.7700218149224937
큐브닭가슴살요리,닭가슴살도시락,5,4.766438310587114,0.9018408645508666,0.7700218149224937
cooking,cookstagram,6,4.592084930367786,0.8998952396555436,0.7730158580647436
cooking,요리영상,6,4.592084930367786,0.8998952396555436,0.7730158580647436
밀프랩,바프식단,6,4.592084930367786,0.8998952396555436,0.7730158580647436
cooking,레시피밑반찬,6,4.592084930367786,0.8998952396555436,0.7730158580647436
cooking,일주일반찬,6,4.592084930367786,0.8998952396555436,0.7730158580647436
cooking,밑반찬레시피,6,4.592084930367786,0.8998952396555436,0.7730158580647436
집밥요리,집밥일기,13,3.8761230845269528,0.8952362910462772,0.7938301248757572
집밥메뉴,집밥일기,13,3.8761230845269528,0.8952362910462772,0.7938301248757572
밍키식단,식단공유,10,4.091309652721592,0.8909481641845076,0.7757030986960385
도시락일기,직장인점심시간,10,4.091309652721592,0.8909481641845076,0.7757030986960385
cook,yummyfood,5,4.6974454406464625,0.8887869686603188,0.7438364068367299
cook,예쁜상차림kimchi,5,4.6974454406464625,0.8887869686603188,0.7438364068367299
다이어트레시피,도먹걸,12,3.8989377619027032,0.8841603091745194,0.7714122912405031
다이어트레시피,집밥그램,12,3.8989377619027032,0.8841603091745194,0.7714122912405031
식단기록,저당파로밥,8,4.255612701243661,0.883782089123701,0.7536089540118965
요리레시피,주세요지니벤또,8,4.255612701243661,0.883782089123701,0.7536089540118965
집밥도시락,집밥일기,13,3.824829790322517,0.8833895004625545,0.7732673207412362
식단공유,저당파로밥,7,4.363243363081486,0.8816841915667035,0.7438587204447058
직장인점심시간,자취일기,6,4.496774752039475,0.8812176287078083,0.7366644086226316
밍키식단,식단기록,11,3.9454577769652106,0.8773972417560689,0.7554888412733632
단백질도시락,단백질식단,5,4.632906920861903,0.8765758645430034,0.7197735291978706
단백질도시락,신혼,5,4.632906920861903,0.8765758645430034,0.7197735291978706
동물복지,닭가슴살도시락,5,4.632906920861903,0.8765758645430034,0.7197735291978706
동물복지,닭요리,5,4.632906920861903,0.8765758645430034,0.7197735291978706
집밥도시락,집밥메뉴,15,3.6625489853174575,0.8748224407293838,0.7648444292077867
집밥도시락,집밥요리,15,3.6625489853174575,0.8748224407293838,0.7648444292077867
다이어터,운동하는여자,6,4.437934252859978,0.8696868565392838,0.7148171732466277
밀프랩,운동하는여자,6,4.437934252859978,0.8696868565392838,0.7148171732466277
밍키식단,저당파로밥,8,4.186619830336571,0.8694540315993191,0.7276811927513057
집밥레시피,근육,5,4.592084927153456,0.8688520800943631,0.7053043138622855
점메추,추천메뉴,5,4.592084927153456,0.8688520800943631,0.7053043138622855
점메추,영양성분,5,4.592084927153456,0.8688520800943631,0.7053043138622855
점메추,근육량늘리기,5,4.592084927153456,0.8688520800943631,0.7053043138622855
점메추,쉐이크도시락,5,4.592084927153456,0.8688520800943631,0.7053043138622855
점메추,냥집사,5,4.592084927153456,0.8688520800943631,0.7053043138622855
점메추,근육,5,4.592084927153456,0.8688520800943631,0.7053043138622855
집밥레시피,쉐이크도시락,5,4.592084927153456,0.8688520800943631,0.7053043138622855
집밥레시피,단백질함량,5,4.592084927153456,0.8688520800943631,0.7053043138622855
집밥레시피,근육량늘리기,5,4.592084927153456,0.8688520800943631,0.7053043138622855
집밥레시피,영양성분,5,4.592084927153456,0.8688520800943631,0.7053043138622855
cooking,yummyfood,5,4.592084927153456,0.8688520800943631,0.7053043138622855
cooking,예쁜상차림kimchi,5,4.592084927153456,0.8688520800943631,0.7053043138622855
집밥레시피,냥집사,5,4.592084927153456,0.8688520800943631,0.7053043138622855
집밥레시피,추천메뉴,5,4.592084927153456,0.8688520800943631,0.7053043138622855
점메추,단백질함량,5,4.592084927153456,0.8688520800943631,0.7053043138622855
직장인점심시간,쿡스타그램,8,4.178321027588968,0.8677305821821861,0.7241989567809238
다이어트레시피,클릭도시락,11,3.898937761541177,0.8670520459570424,0.7381925756118958
다이어트레시피,domukgirl,11,3.898937761541177,0.8670520459570424,0.7381925756118958
다이어트레시피,반찬스타그램,12,3.8188950545414,0.866009061524647,0.7402512669909658
다이어터,밀프랩,7,4.2354099929000135,0.8558527968300826,0.6969293756397132
직장인점심,집밥일기,13,3.6850678484011636,0.8511098334379024,0.7197799080578018
식단도시락,근육,5,4.496774749120347,0.8508187798066084,0.6721370329595941
식단도시락,근육량늘리기,5,4.496774749120347,0.8508187798066084,0.6721370329595941
식단도시락,추천메뉴,5,4.496774749120347,0.8508187798066084,0.6721370329595941
식단도시락,영양성분,5,4.496774749120347,0.8508187798066084,0.6721370329595941
식단도시락,쉐이크도시락,5,4.496774749120347,0.8508187798066084,0.6721370329595941
식단도시락,냥집사,5,4.496774749120347,0.8508187798066084,0.6721370329595941
식단도시락,단백질함량,5,4.496774749120347,0.8508187798066084,0.6721370329595941
집밥메뉴,한식도시락,13,3.6819670707322816,0.8503936723049573,0.7182292132136111
집밥요리,한식도시락,13,3.6819670707322816,0.8503936723049573,0.7182292132136111
밑반찬,일주일반찬,6,4.329720669647099,0.848480609295172,0.6769380464972976
food,cookstagram,6,4.329720669647099,0.848480609295172,0.6769380464972976
밑반찬,레시피밑반찬,6,4.329720669647099,0.848480609295172,0.6769380464972976
food,밑반찬레시피,6,4.329720669647099,0.848480609295172,0.6769380464972976
food,레시피밑반찬,6,4.329720669647099,0.848480609295172,0.6769380464972976
food,일주일반찬,6,4.329720669647099,0.848480609295172,0.6769380464972976
food,요리영상,6,4.329720669647099,0.848480609295172,0.6769380464972976
밑반찬,요리영상,6,4.329720669647099,0.848480609295172,0.6769380464972976
밑반찬,cookstagram,6,4.329720669647099,0.848480609295172,0.6769380464972976
밑반찬,밑반찬레시피,6,4.329720669647099,0.848480609295172,0.6769380464972976
koreanfood,cook,8,4.068836795582197,0.8449935029219491,0.6850909638376249
cooking,recipe,6,4.304402861975043,0.8435191647774696,0.6678484638687093
직장인점심,집밥요리,15,3.5227870432766815,0.8414394378678963,0.7115073736704893
직장인점심,집밥메뉴,15,3.5227870432766815,0.8414394378678963,0.7115073736704893
집밥도시락,한식도시락,13,3.6306737764955312,0.838546881713771,0.6994531746324939
식단일기,다이어터,7,4.140099813981297,0.8365933902246535,0.6638600096340027
점메추,신혼,5,4.409763373606731,0.8343556664700394,0.6428611920958077
점메추,단백질식단,5,4.409763373606731,0.8343556664700394,0.6428611920958077
집밥레시피,단백질식단,5,4.409763373606731,0.8343556664700394,0.6428611920958077
다이어터,바프식단,5,4.409763373606731,0.8343556664700394,0.6428611920958077
집밥레시피,신혼,5,4.409763373606731,0.8343556664700394,0.6428611920958077
다이어트레시피,재료는,11,3.7318836775592477,0.8299022902644158,0.6771790984377818
직장인점심,집밥도시락,15,3.4714937490005924,0.8291877178031148,0.6927393898398329
직장인점심시간,오도완,6,4.209092683277728,0.8248415537574216,0.6362222218258926
레시피,도먹걸,12,3.636573498371913,0.824664086735071,0.6744710835933223
