node,node_df,node_tf,node_cluster,node_centrality,node_svd_c1,node_rank
없이,18,19,4,16.474827750335226,0.7777230448785628,0.9187685075247709
식단관리,7,7,4,23.05859790378198,0.7635266973304455,0.9127491822063
우리,29,31,6,12.060927771806787,0.4149350711623219,0.9031478253704947
밀프랩,10,10,7,22.65615847833499,0.49449499293054866,0.8828929606011993
운동하는여자,7,7,7,24.299526236366624,0.5035174486582382,0.8799879129678249
밍키식단,15,15,5,19.651079926473408,0.5003552646519056,0.8787588684955947
단백질식단,6,11,8,24.01867594722771,0.4625910363790372,0.8640637055986686
간식,13,14,8,19.34139922305634,0.6527454490452729,0.8585675475090659
다이어터,10,11,7,22.26045724436865,0.47285457451176466,0.8579576720285245
덮밥,13,15,4,18.443953419387785,0.747427827801884,0.8520160384666179
식단도시락,11,11,8,20.326647232593295,0.6656294265139555,0.8394819510343219
도시락반찬,29,29,6,12.280659753441707,0.2795935021855125,0.831151391569424
한식,31,31,9,9.544248296548577,0.5084861635900965,0.82642808124908
중에,9,9,4,20.79878835857313,0.7056408675077754,0.8096531863592794
영양성분,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
추천메뉴,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
근육량늘리기,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
쉐이크도시락,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
단백질함량,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
근육,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
냥집사,5,5,8,24.86129603831247,0.4362471117981075,0.8071727324155873
식단기록,14,14,5,19.260838587334355,0.4860336901636399,0.8043930249878081
단백질도시락,8,8,8,22.288452926688173,0.5529669476277428,0.8029432241221758
소스,18,26,4,13.511243170728076,0.7819245684869756,0.8021643819948832
구운,7,7,4,21.51621892025648,0.7539591686637465,0.8007502487013359
피크닉,25,38,2,10.107624950741794,0.5192936135105944,0.7911483488033944
식사기록,12,12,5,20.255595548065635,0.4763973785102491,0.7882387401808284
신혼,6,6,8,23.777360231386666,0.4590024207701009,0.7825600191922111
