node,node_df,node_tf,node_cluster,node_centrality,node_svd_c1,node_rank
제품이라,6,6,4,8.802029154292288,0.48228311868458507,0.23454036069846662
맛이라,4,4,1,10.526446512972255,0.34383229967694184,0.22530994632215312
마침,4,4,1,11.119005501524207,0.21415962022674115,0.2195895285429378
목넘김이,5,5,3,9.928641378055374,0.3319088382757841,0.2157304065896941
가격에,5,5,3,9.928641378055374,0.3305042853486239,0.215028238245444
면역력,4,4,1,10.491095141179464,0.316897954713184,0.20831865637313216
불편하지,3,3,1,11.151154264693126,0.28967254430991735,0.20453641804703784
제품이,4,4,4,9.772155380167055,0.4517548125239518,0.204024670184716
마그네슘을,3,4,1,11.054177932079032,0.23818065042018455,0.18568394114218198
두고,3,3,1,11.089037165510483,0.25767495509566724,0.1823440965898709
아이,8,8,1,8.40835627162513,0.2109200022221174,0.17163303017762857
피로회복에,3,3,4,10.32992813857052,0.37403837438524845,0.16479805376202145
세노비스,3,3,1,10.592818204787875,0.2901475415057754,0.14908157211937845
나이트,5,5,1,9.618290060549944,0.2495362155234996,0.1435938448873437
할때,3,3,4,9.986264430966177,0.37841855623206916,0.13270840767520103
젤리라서,3,3,4,9.986264430966177,0.37485176362528094,0.13092528593549146
엽산,3,3,4,10.099924901139712,0.33653769880593865,0.12310848583443287
알이,7,7,1,8.482053972421607,0.20535685626881578,0.12019250469615951
잠도,3,3,1,10.500233893211911,0.24753366392601284,0.11854291279136948
챙겨먹는,7,7,1,8.628214042056065,0.16435901709634101,0.11427575928642658
제품입니다,5,5,1,9.179717632816365,0.2711647166861633,0.11066017724526137
아니고,4,4,1,9.745671730497886,0.25153020430713624,0.10128611616361113
전혀,3,3,1,10.265321874710946,0.2470603689925226,0.09487454905961283
편해서,12,12,1,6.082408166345566,0.07060121213295238,0.09352025401862296
작아서,13,13,1,4.8356962538930475,0.19448929210433039,0.08710957149950817
크기도,4,4,1,9.573129597335363,0.2555132300473996,0.08606677432679577
아임비타,8,8,1,7.795914980164144,0.15863202463797066,0.0844039276831337
포장도,5,5,1,9.01236250856368,0.22521092396910142,0.07099365841927906
중이라,3,3,1,10.208729332110039,0.18258740729905462,0.05699809880348376
장기간,3,3,1,9.555154293161145,0.28808060344906017,0.044544472498631034
새벽배송,3,3,1,10.012084202439752,0.17968533332687178,0.03593253720116155
들어,5,5,1,8.66189399504686,0.2084024798420686,0.027632571898413564
입안에서,3,3,1,9.352591668909573,0.28397730693274004,0.022288140173057518
저렴하게,12,12,1,5.169433142037435,0.1098928851886938,0.022096609993563304
형태라,3,3,4,9.204090402599064,0.3012579291928553,0.016114575643417013
상태로,3,3,0,10.154035419772176,0.1042034279623174,0.012356593104824148
힘든,4,4,1,9.089577961815351,0.1884893909231748,0.00432722290255446
필요한,9,10,2,5.054372240041418,0.39687140684994604,0.002617905424898717
비타민이,4,4,1,8.431103406720624,0.2846727213202946,-0.013269331320896274
성분이,9,9,1,6.07641849046045,0.1370337077276499,-0.04189756425853217
작은,4,4,1,8.385189970590401,0.21729041772066385,-0.051535020488423885
앞으로,5,5,0,7.485056389587941,0.28460445233369625,-0.051658246128965184
효과도,3,3,1,9.02346246839993,0.19832322269446498,-0.05336193585692917
요걸로,3,3,1,8.844577191014231,0.22286958242386032,-0.05893390278213774
들어서,3,3,4,8.369695107727718,0.2969010762070448,-0.06929188465444905
가루,3,3,4,8.702082491871042,0.22571563817622164,-0.07172450278952959
고함량,3,3,4,8.204929221427095,0.3136723119356824,-0.07734244915228604
종이,3,3,0,8.391326560469576,0.262597504475333,-0.0842833589029482
괜찮아요,10,10,1,5.162264113304823,0.11601083581007898,-0.08758097456207875
개씩,3,5,1,8.419502336509826,0.1713158759172119,-0.09398150379486866
삼키는,3,3,1,8.179209952229405,0.2832905269003903,-0.09509642109623595
추천해요,4,4,1,7.757781094481145,0.25357589659806046,-0.09597718355816519
포장이라,3,3,1,8.099321281525281,0.2953783766485485,-0.09702207637329355
의사,4,4,4,7.740185269475224,0.2494324898515465,-0.09980369750887721
자기,3,3,1,8.314854231529496,0.23658101051182912,-0.1049174832457642
섭취가,3,3,1,8.120520757826789,0.24444686824908488,-0.12036932729826418
부족한,3,3,1,8.24578867851899,0.18908517331591437,-0.13555082261198076
남성,3,3,1,8.250823561804102,0.18794120737290096,-0.13562050337226086
녹아서,3,3,4,8.07446454318736,0.2166994624635524,-0.13883486028214725
효과를,4,4,1,7.621248693051458,0.19370501360330092,-0.13952670423652705
일주일,3,3,1,8.276205007973369,0.16211211934259195,-0.14600133778435703
입안이,3,3,1,7.591631550315251,0.2913973408390333,-0.14965277997807463
피곤해서,9,9,1,5.281868451772349,0.07730473017907759,-0.1510113824311105
지인이,3,3,1,8.056579580940657,0.17142688058795127,-0.1632516363180264
나이,4,4,1,7.208498391815969,0.20130187692012158,-0.17689943282972023
비타민씨,4,7,1,6.528278888091424,0.20615359155295315,-0.1926359629523784
선택했습니다,3,3,2,6.516181586407562,0.41803187939918024,-0.19361809115811446
받아,5,5,1,6.126842204778538,0.259731729810297,-0.19957038815012568
괜찮은,4,4,1,7.289586705072345,0.12521097700701792,-0.2068507151622208
몸에,5,5,2,5.846401144085411,0.29497433515281646,-0.20992493326450012
만큼,4,4,2,5.960671789271676,0.3752417287104815,-0.2144097693830831
알약은,4,4,2,5.960671789271676,0.3723934507887065,-0.21583368908993283
영양제가,3,3,1,6.826855005570778,0.28630965798463837,-0.22848034234733156
부분,3,3,2,6.526103775369473,0.33616745218116284,-0.2335542951381592
모닝,4,4,1,6.713079130935276,0.17764508683728256,-0.23814255722907585
비타민과,3,3,2,6.343460458469155,0.3607253324355551,-0.23949535559261706
메리루스,4,4,1,6.5377536512364,0.19406661214679205,-0.24742123704154442
간편하고,5,5,1,5.972326214078819,0.1710496486886003,-0.2593170978931922
세일해서,7,7,1,4.992310350664511,0.1398988513226103,-0.26062267220863816
온가족이,3,3,1,6.991616090900897,0.1837403287734715,-0.26332269892827803
주려고,7,7,1,4.7695469316273424,0.17760047339018836,-0.2639947305572376
크지,3,3,2,6.3434604584691545,0.30981636973757287,-0.26494591808399126
하여,3,4,0,6.9385419875597005,0.1433419201236877,-0.27225017456851575
기운이,3,3,1,6.840613729323758,0.19024159379119224,-0.2751345888832347
종합비타민,4,4,1,6.540427535861815,0.13720528692194223,-0.27558081081392233
선물하기,4,4,2,5.960671789271676,0.2399150654260686,-0.28206268388266703
멀티비타민을,4,4,2,5.960671789271676,0.23669056561019258,-0.2836746855758508
편합니다,3,4,2,6.343460458469155,0.20253485669348617,-0.30201581853205384
포장이,6,6,1,5.053661218449578,0.14080294546244476,-0.3100616341669824
흡수가,5,5,1,5.50619649977722,0.12942250152424056,-0.32662247515915444
체력이,3,3,1,6.487338495554111,0.15319049541613192,-0.32889540602302914
가족이,3,3,1,6.409445021952145,0.16054113328937514,-0.33299028779165074
챙겨먹기,7,7,1,4.5932888368494424,0.0591975339849625,-0.3407682897337033
저렴하고,5,5,1,5.455702748839949,0.1045276818379884,-0.3441045653021585
자꾸,6,6,1,5.14367044479119,0.051029384744681924,-0.3459633599470247
살짝,4,4,1,6.1601383775545795,0.06464149410658415,-0.34978979753002915
봅니다,3,3,1,6.2910982660779124,0.14636608068249812,-0.35188144852172076
엄마,4,4,1,6.0090466299261225,0.0867584005100339,-0.35380398483334174
구미라,3,3,1,6.372743229988716,0.11112135367327658,-0.36135726445499916
쇼핑백까지,3,3,1,6.197565627404217,0.1428330226274065,-0.3629772991578798
가격대가,3,3,1,6.181037192776925,0.1356849955439398,-0.36819942307461434
걸로,3,3,1,6.133919399134144,0.14472520945539277,-0.3683798672850355
남편을,3,3,1,5.863019493891109,0.1814140849397618,-0.3770596876929884
마그네슘은,4,4,1,5.352077859209146,0.1545099100820503,-0.3854640634824976
들어있어서,3,3,1,5.762701346935054,0.17298231925605315,-0.3912813486725412
사봤는데,5,5,1,4.771578455575004,0.12719886652916948,-0.4010100162200405
매일매일,3,3,1,5.8112199100847235,0.12512801157983877,-0.4103652410645873
영양제도,4,4,1,5.345875529945941,0.10343983147418855,-0.41161383483018577
고려은단,4,4,1,5.01572220069788,0.16079310746414852,-0.415873392829203
피로가,4,4,1,5.036651336757547,0.1496763300017369,-0.4193433087434357
피곤할때,9,9,1,2.600312692248287,0.04257970454137497,-0.435848177204157
저렴해서,6,6,1,4.048834907937582,0.08674164847470331,-0.43731646093994264
걸려서,4,4,1,5.240650899946988,0.05056820313002412,-0.44854141288044946
비타민이라,3,4,1,5.340677159942617,0.08906146729050055,-0.45876833392940364
꼬박꼬박,3,3,4,4.394912279254127,0.3087871327278347,-0.45982215646485564
영양제보다,3,3,4,4.394912279254127,0.3087351520457266,-0.4598481428045535
이걸로,3,3,1,5.169625192930283,0.1535754965284497,-0.46014079184324624
원래,5,5,1,4.382188881757104,0.08522312688909932,-0.46083506945831887
덴프스,4,4,1,4.490473695065708,0.140143131590273,-0.4785887171742026
메가도스,5,5,1,3.8945938981793438,0.14395774395485575,-0.4801083849473415
영양제로,4,4,1,4.549534195502839,0.12194175472441976,-0.4817969008949466
고함량이라,3,3,4,3.8272620576515166,0.3777489152752313,-0.48196794071180266
가끔,7,7,1,2.674109087203999,0.15155507578525493,-0.4860289167214916
비싸지만,4,4,1,4.750339730854914,0.0692152030985814,-0.48812638223007687
한포씩,6,6,1,3.0990469028025203,0.14808428242404278,-0.5013883037783975
이뮨샷,3,3,1,5.11998784228776,0.07817999489925764,-0.5027839122282679
못하는,3,3,1,4.981090953168891,0.09656147973999796,-0.5074491230687632
삼키지,3,3,1,4.981090953168891,0.09656147973999796,-0.5074491230687632
찾다가,3,3,1,5.062939963630914,0.07525887385536774,-0.5099345986558292
두번째,5,5,1,4.0382174122554995,0.04363343600051242,-0.5159368115597448
가루가,3,3,1,4.470180511119002,0.14459886602576416,-0.5343958759063542
재주문,5,5,1,3.669451302179823,0.055538844343469625,-0.546768311259158
바라며,3,3,1,4.50588376476596,0.092787589555859,-0.5567362358783493
남편,6,6,1,2.958822390053987,0.054392172143334486,-0.5622141113873989
어버이날,4,4,1,4.126458129504718,0.043267424353924284,-0.5633285487054646
건강에,6,6,1,2.8765848867740713,0.06598505155391633,-0.564621502570385
봤어요,3,3,1,4.175660499368107,0.138872003908554,-0.5666363331605853
아이들도,3,4,1,4.253505092836525,0.08243304693096844,-0.5705241100947994
종이백이,8,8,1,1.8520321106622042,0.006702690574411592,-0.584433113507443
제니쿠키,8,8,1,1.8520321106622042,0.006702690574411592,-0.584433113507443
아빠,3,3,1,4.346782982041672,0.052814416179589936,-0.5925895601808054
부모님께,3,3,1,4.104302886697416,0.09323291337048772,-0.596570068040864
아빠가,4,4,1,3.6388059333990364,0.07012039890381838,-0.598545938049203
특유의,6,7,1,2.3809970512271144,0.0565702199838038,-0.6021989610487786
부족해서,3,3,1,4.0582438904480105,0.09017665724275056,-0.6026922043221546
피곤이,3,3,1,4.165777017391784,0.056283279923499616,-0.608910184644839
효과있어요,5,5,1,3.2009280099152506,0.024616000693409183,-0.6089611128150699
필수,4,4,1,3.078042745578826,0.13061575721586188,-0.6242373222099459
휴대도,3,3,1,3.527528700209813,0.1478338474130047,-0.6268052585623572
괜찮아서,6,6,1,2.335109698332608,0.04764794659671069,-0.6277991312932222
여행에서,3,3,1,3.823458018194104,0.0855960544945705,-0.6284013230890321
디자인,9,9,1,0.8251440566427758,0.0024009528997255337,-0.6330020820353381
예뻐요,9,9,1,0.8251440566427758,0.0024009528997255337,-0.6330020820353381
기대,3,3,1,3.7211262517297268,0.09239934724126714,-0.6352074799783882
선물했어요,7,7,1,1.784087979099794,0.025546919359085582,-0.6378001684018582
효과는,5,5,1,2.702099918613575,0.05536193640555367,-0.6433470824864447
어르신들,3,3,1,3.887735525780295,0.032389818234877764,-0.6485888614636026
남편이,7,7,1,1.6085120155189356,0.02758354183536815,-0.6542951773117028
쇼핑백도,4,4,1,3.1242115651474185,0.059428560024778115,-0.6552202429548188
휴대하기도,3,3,1,3.5099719509657925,0.06047546405703276,-0.672228957428491
보려고,3,3,1,3.3195482398629164,0.09670676528637187,-0.6731102764261813
잘먹어요,3,3,1,3.551249522313381,0.04476528907306224,-0.6759655245609786
필요해서,7,7,1,1.3342300626317591,0.01829087348624449,-0.6862995789505097
챙겨먹고,4,4,1,2.790351553987895,0.05480954039505441,-0.6908309084172084
잘먹고있어요,3,3,1,3.1708119300905664,0.08752022296024276,-0.6925388307298219
철분이,3,3,1,3.170811930090566,0.08737840778288584,-0.6926097274018865
편리하고,3,3,1,3.4424262773868275,0.0322402452809463,-0.6930818669164662
비타민이에요,4,4,1,2.695087221610577,0.0518777395692596,-0.7017989078530271
모르겠네요,4,4,1,2.737619300041021,0.0373534849713386,-0.7048174728516258
미리,3,3,1,3.108348404455014,0.06215277675425212,-0.7114511460315744
썼어요,9,9,1,0.0,0.0,-0.7165079602376748
떨어져서,3,3,1,3.1882254497183764,0.03412921746232897,-0.7174932784332946
후기보고,7,7,1,1.0317421287840511,0.006410593016744989,-0.7224110474733029
많아서,4,4,1,2.6116928214797275,0.024661145781877124,-0.7237234450782752
여름엔,3,3,1,2.9548529136273887,0.033294975087383896,-0.7411885294564572
아침마다,4,4,1,2.3984330439381893,0.016532790219420633,-0.7490590052888099
달달하니,3,3,1,2.6808293357704303,0.03625980413357706,-0.7670393538361384
가격대비,4,4,1,2.1784668226533004,0.019327416086858572,-0.769602862786525
할인해서,3,3,1,2.615549663135951,0.022510283915042128,-0.7804245024839767
보내드렸어요,4,4,1,2.060629249050882,0.019665272149193492,-0.7811878969846108
챙겨먹어요,4,4,1,2.0213769797816648,0.017852172208706708,-0.7860096007470807
나았어요,3,3,1,2.39030438890838,0.025790773747715583,-0.8012520347248642
힘이,3,3,1,2.39030438890838,0.013905207951698166,-0.8071939026987106
